name,category,lat,lon,district,street,price,popularity,characteristic,region
Sheng Siong,supermarket,1.4037905,103.9061683,PUNGGOL,Punggol Central,8.87 - 12.76,5,"#budget, #essentials",NORTH-EAST
Giant,supermarket,1.4524553,103.8172929,SEMBAWANG,Sembawang Drive,4.92 - 8.48,2,"#budget, #essentials",NORTH
Giant,supermarket,1.3647722,103.847405,ANG MO KIO,Ang Mo Kio Street 31,6.83 - 10.89,1,"#budget, #essentials",NORTH-EAST
Giant,supermarket,1.4057405,103.912079,PUNGGOL,Blk 671 Edgefield Plains,7.14 - 9.54,4,"#budget, #essentials",NORTH-EAST
Giant,supermarket,1.372842,103.8539753,ANG MO KIO,Blk 525 Ang Mo Kio Avenue 10,7.27 - 9.76,2,"#budget, #essentials",NORTH-EAST
Giant,supermarket,1.4005639,103.9105302,PUNGGOL,Blk 622D Punggol Central,5.45 - 9.81,4,"#budget, #essentials",NORTH-EAST
Giant,supermarket,1.4364339,103.8374596,YISHUN,Blk 293 Yishun St 22,3.93 - 7.36,5,"#budget, #essentials",NORTH
Giant,supermarket,1.4250761,103.8473487,YISHUN,Blk 418 Yishun Avenue 11,3.82 - 6.85,1,"#budget, #essentials",NORTH
Giant Bishan 512,supermarket,1.3497162,103.8499272,BISHAN,Bishan Street 13,8.89 - 13.87,5,"#budget, #essentials",CENTRAL
Giant,supermarket,1.2777804,103.8192758,BUKIT MERAH,Blk 8 Telok Blangah Crescent,6.66 - 9.54,4,"#budget, #essentials",CENTRAL
Giant,supermarket,1.2869001,103.8184225,BUKIT MERAH,Blk 86 Redhill Close,5.79 - 8.98,4,"#budget, #essentials",CENTRAL
Giant,supermarket,1.3533018,103.8714468,SERANGOON,Serangoon Central Drive,7.07 - 10.24,5,"#budget, #essentials",NORTH-EAST
Giant Hougang 683,supermarket,1.3737908,103.8861522,HOUGANG,Hougang Avenue 8,5.85 - 8.47,4,"#budget, #essentials",NORTH-EAST
Giant,supermarket,1.3543836,103.9602606,TAMPINES,Tampines Street 32,5.37 - 7.59,5,"#budget, #essentials",EAST
Giant,supermarket,1.3690709,103.9585122,PASIR RIS,Pasir Ris Drive 4,7.37 - 10.65,4,"#budget, #essentials",EAST
Giant,supermarket,1.3749201,103.9369569,PASIR RIS,Pasir Ris Street 71,8.08 - 10.81,3,"#budget, #essentials",EAST
Giant,supermarket,1.3663512,103.9645143,PASIR RIS,Pasir Ris Street 21,8.60 - 11.00,4,"#budget, #essentials",EAST
Giant,supermarket,1.3492091,103.9348376,TAMPINES,Tampines Street 81,3.21 - 7.95,5,"#budget, #essentials",EAST
Giant,supermarket,1.3337835,103.9308648,BEDOK,Bedok North Street 3,7.76 - 10.47,2,"#budget, #essentials",EAST
Giant,supermarket,1.3191162,103.8924825,GEYLANG,Paya Lebar Road,3.70 - 6.29,4,"#budget, #essentials",CENTRAL
Giant,supermarket,1.3056156,103.9154038,MARINE PARADE,Marine Terrace,5.84 - 9.96,2,"#budget, #essentials",CENTRAL
Ang Mo Supermarket,supermarket,1.4456364,103.8310112,SEMBAWANG,Canberra Crescent,3.77 - 6.21,3,"#budget, #essentials",NORTH
Ang Mo Supermarket,supermarket,1.3580864,103.8442103,BISHAN,Bishan Street 24,5.89 - 8.35,1,"#budget, #essentials",CENTRAL
Ang Mo Supermarket,supermarket,1.3618993,103.8554186,ANG MO KIO,Ang Mo Kio Avenue 10,6.19 - 9.54,3,"#budget, #essentials",NORTH-EAST
Ang Mo Supermarket,supermarket,1.3716327,103.8802545,HOUGANG,Hougang Avenue 8,6.19 - 9.74,4,"#budget, #essentials",NORTH-EAST
Ang Mo Supermarket,supermarket,1.3994303,103.9161651,PUNGGOL,Punggol Drive,7.72 - 9.95,2,"#budget, #essentials",NORTH-EAST
Ang Mo Supermarket,supermarket,1.3993974,103.9064796,PUNGGOL,Punggol Field,3.83 - 6.22,2,"#budget, #essentials",NORTH-EAST
Cold Storage,supermarket,1.3008369,103.9054998,MARINE PARADE,Marine Parade Road,7.30 - 10.93,5,"#budget, #essentials",CENTRAL
Cold Storage,supermarket,1.3008369,103.9054998,MARINE PARADE,Marine Parade Road,3.64 - 5.69,2,"#budget, #essentials",CENTRAL
Sheng Siong,supermarket,1.4428927,103.7748706,WOODLANDS,Marsiling Drive,7.06 - 11.22,5,"#budget, #essentials",NORTH
Hao Mart,supermarket,1.3278267,103.8611225,NOVENA,Jalan Tenteram,9.93 - 14.25,1,"#budget, #essentials",CENTRAL
Hao Mart,supermarket,1.3281476,103.8602173,NOVENA,Jalan Tenteram,7.74 - 11.28,4,"#budget, #essentials",CENTRAL
Toy Station,supermarket,1.3225742,103.8137376,TANGLIN,Jalan Serene #02-09,3.97 - 8.76,5,"#budget, #essentials",CENTRAL
Ang Mo Supermarket,supermarket,1.4462194,103.8143512,SEMBAWANG,Sembawang Crescent,8.03 - 12.26,1,"#budget, #essentials",NORTH
NTUC Fairprice,supermarket,1.3361915,103.7868805,BUKIT TIMAH,Binjai Park,5.47 - 9.85,2,"#budget, #essentials",CENTRAL
Prime,supermarket,1.3952215,103.8959287,SENGKANG,Compassvale Street,5.04 - 9.79,2,"#budget, #essentials",NORTH-EAST
Meidi-Ya,supermarket,1.2939643,103.8319923,SINGAPORE RIVER,Kim Seng Promenade,7.84 - 11.93,1,"#budget, #essentials",CENTRAL
Selvi Stores,supermarket,1.3061466,103.8500303,ROCHOR,Buffalo Road,4.58 - 8.05,5,"#budget, #essentials",CENTRAL
NTUC FairPrice,supermarket,1.334117,103.7403709,JURONG EAST,Jurong Gateway Road,8.72 - 11.56,5,"#budget, #essentials",WEST
Jmart,supermarket,1.364222,103.8489685,ANG MO KIO,Ang Mo Kio Street 32,4.71 - 8.86,5,"#budget, #essentials",NORTH-EAST
Haniffa,supermarket,1.3058966,103.8526085,ROCHOR,Dunlop Road,6.98 - 11.03,5,"#budget, #essentials",CENTRAL
Meidi-Ya,supermarket,1.2918384,103.8595448,DOWNTOWN CORE,Raffles Boulevard,6.52 - 9.25,3,"#budget, #essentials",CENTRAL
Don Don Donki,supermarket,1.2635544,103.8202252,BUKIT MERAH,Maritime Square,5.92 - 10.26,4,"#budget, #essentials",CENTRAL
Sheng Siong,supermarket,1.3610846,103.9374407,TAMPINES,Tampines Avenue 9,7.46 - 11.56,3,"#budget, #essentials",EAST
Sheng Siong,supermarket,1.3918936,103.871457,SENGKANG,Sengkang West Avenue,4.62 - 8.71,1,"#budget, #essentials",NORTH-EAST
DON DON DONKI Jem,supermarket,1.3327906,103.7430876,JURONG EAST,Jurong Gateway Road,8.06 - 12.19,4,"#budget, #essentials",WEST
NTUC FairPrice Finest,supermarket,1.317775,103.8929956,GEYLANG,Paya Lebar Road,4.17 - 7.51,5,"#budget, #essentials",CENTRAL
Value Dollar,supermarket,1.3337369,103.9142968,BEDOK,Bedok Reservoir Road,5.99 - 8.54,2,"#budget, #essentials",EAST
Interior Artist Pte Ltd,supermarket,1.3131662,103.8566188,KALLANG,Serangoon Road,4.72 - 9.37,5,"#budget, #essentials",CENTRAL
my Supermarket,supermarket,1.313576,103.8569542,KALLANG,Serangoon Road,5.58 - 7.99,2,"#budget, #essentials",CENTRAL
The Captain Superstore,supermarket,1.3263118,103.8425333,NOVENA,Balestier Road,9.26 - 13.92,2,"#budget, #essentials",CENTRAL
NTUC Fairprice,supermarket,1.3085642,103.7847344,QUEENSTOWN,Ghim Moh Link,3.04 - 6.03,2,"#budget, #essentials",CENTRAL
Save Mart,supermarket,1.2814277,103.8421059,OUTRAM,Kreta Ayer Road,8.10 - 10.25,4,"#budget, #essentials",CENTRAL
Univers-Markt Enterprise Pte. Ltd.,supermarket,1.3110935,103.7716015,CLEMENTI,Clementi Road,6.60 - 10.42,2,"#budget, #essentials",WEST
Free & Easy Minimart,supermarket,1.3137808,103.7624229,CLEMENTI,Clementi Avenue 3,4.59 - 8.66,2,"#budget, #essentials",WEST
U Stars Supermarket  345,supermarket,1.3175955,103.7693303,CLEMENTI,Clementi Avenue 5,4.62 - 7.00,3,"#budget, #essentials",WEST
Ramya Minimart,supermarket,1.3614167,103.9580841,TAMPINES,Tampines Street 45,5.03 - 9.60,5,"#budget, #essentials",EAST
Ang Mo Supermarket,supermarket,1.4382576,103.803627,WOODLANDS,Woodlands Avenue 6,5.52 - 8.91,4,"#budget, #essentials",NORTH
Sri Murugan,supermarket,1.3495601,103.9332669,TAMPINES,Tampines Street 81,3.38 - 8.16,2,"#budget, #essentials",EAST
Prime Supermarket,supermarket,1.4447047,103.8159919,SEMBAWANG,Sembawang Crescent,6.49 - 10.81,4,"#budget, #essentials",NORTH
U Stars Xpress,supermarket,1.3702816,103.8721951,SERANGOON,Serangoon North Avenue 1,5.97 - 9.22,3,"#budget, #essentials",NORTH-EAST
Krishna Stores,supermarket,1.3851473,103.7429918,CHOA CHU KANG,Choa Chu Kang Avenue 4,4.41 - 8.38,4,"#budget, #essentials",WEST
U Stars Supermarket,supermarket,1.2739509,103.8086629,BUKIT MERAH,Telok Blangah Street 32,6.01 - 9.62,4,"#budget, #essentials",CENTRAL
U Stars Supermarket,supermarket,1.3510967,103.9293207,TAMPINES,Tampines Avenue 8,8.90 - 12.13,2,"#budget, #essentials",EAST
U Stars Supermarket,supermarket,1.4151041,103.8399222,YISHUN,Yishun Avenue 4,4.32 - 6.62,3,"#budget, #essentials",NORTH
U Stars Supermarket,supermarket,1.4404745,103.806297,WOODLANDS,Woodlands Drive 73,7.09 - 10.14,4,"#budget, #essentials",NORTH
U Stars Supermarket,supermarket,1.3533544,103.9525615,TAMPINES,Tampines Street 21,7.98 - 10.21,1,"#budget, #essentials",EAST
U Stars Supermarket,supermarket,1.3810408,103.7522696,CHOA CHU KANG,Teck Whye Lane,7.25 - 12.10,1,"#budget, #essentials",WEST
U Stars Supermarket,supermarket,1.3786288,103.9421553,PASIR RIS,Elias Road,6.43 - 9.43,5,"#budget, #essentials",EAST
U Stars Supermarket,supermarket,1.4366436,103.8366613,YISHUN,Yishun Street 22,9.69 - 11.79,3,"#budget, #essentials",NORTH
U Stars Supermarket,supermarket,1.3320409,103.9305111,BEDOK,Bedok North Street 3,7.33 - 11.54,3,"#budget, #essentials",EAST
U Stars Supermarket,supermarket,1.3148526,103.8823136,GEYLANG,Lorong 25 Geylang,4.82 - 7.23,5,"#budget, #essentials",CENTRAL
U Stars Supermarket,supermarket,1.345878,103.9454948,TAMPINES,Tampines Street 11,6.12 - 9.43,4,"#budget, #essentials",EAST
U Stars Supermarket,supermarket,1.3300973,103.9010705,GEYLANG,Ubi Avenue 1,6.86 - 10.06,3,"#budget, #essentials",CENTRAL
U Stars Supermarket,supermarket,1.3399945,103.7731494,BUKIT TIMAH,Toh Yi Drive,8.35 - 12.33,1,"#budget, #essentials",CENTRAL
U Stars Supermarket,supermarket,1.3414333,103.6912467,JURONG WEST,Jurong West Street 92,6.90 - 10.78,1,"#budget, #essentials",WEST
U Stars Supermarket,supermarket,1.3532511,103.8897356,HOUGANG,Hougang Avenue 1,6.55 - 10.51,2,"#budget, #essentials",NORTH-EAST
Ang Mo Supermarket,supermarket,1.336438,103.8728643,TOA PAYOH,Alkaff Crescent,4.75 - 9.36,3,"#budget, #essentials",CENTRAL
U Star Supermarket,supermarket,1.3492994,103.9348381,TAMPINES,Tampines Street 81,3.96 - 5.96,4,"#budget, #essentials",EAST
Don Don Donki,supermarket,1.377213,103.9549765,PASIR RIS,Pasir Ris Close,7.31 - 10.78,5,"#budget, #essentials",EAST
Prime Supermarket,supermarket,1.3736137,103.8713274,SERANGOON,Serangoon North Avenue 3,7.77 - 10.52,4,"#budget, #essentials",NORTH-EAST
Prime Supermarket,supermarket,1.334275,103.8788956,TOA PAYOH,Upper Aljunied Road,9.42 - 13.99,2,"#budget, #essentials",CENTRAL
Prime Supermarket,supermarket,1.3518731,103.8796115,HOUGANG,Hougang Street 11,8.02 - 12.57,5,"#budget, #essentials",NORTH-EAST
Prime Supermarket,supermarket,1.4288283,103.8500035,YISHUN,Yishun Avenue 6,8.83 - 12.12,3,"#budget, #essentials",NORTH
Prime Supermarket,supermarket,1.3540084,103.8909356,HOUGANG,Hougang Avenue 1,5.24 - 7.70,2,"#budget, #essentials",NORTH-EAST
Prime Supermarket,supermarket,1.3485344,103.9339014,TAMPINES,Tampines Street 81,8.11 - 11.24,3,"#budget, #essentials",EAST
Prime Supermarket,supermarket,1.3647233,103.9373235,TAMPINES,Tampines North Drive 1,5.31 - 10.28,1,"#budget, #essentials",EAST
NTUC Fairprice,supermarket,1.3686099,103.856046,ANG MO KIO,Ang Mo Kio Avenue 10,6.25 - 8.58,5,"#budget, #essentials",NORTH-EAST
NTUC FairPrice,supermarket,1.345386,103.9454495,TAMPINES,Tampines Street 11,8.13 - 10.29,2,"#budget, #essentials",EAST
NTUC FairPrice,supermarket,1.3483943,103.9481354,TAMPINES,Tampines Street 11,8.44 - 12.03,2,"#budget, #essentials",EAST
Pick & Go,supermarket,1.3407298,103.9627729,TAMPINES,Somapah Road,3.31 - 7.20,2,"#budget, #essentials",EAST
UglyFood,supermarket,1.3407334,103.9626627,TAMPINES,Somapah Road,8.23 - 12.38,3,"#budget, #essentials",EAST
J-mart,supermarket,1.3054399,103.904823,MARINE PARADE,East Coast Road,8.16 - 12.87,5,"#budget, #essentials",CENTRAL
KL Mart,supermarket,1.3298063,103.8738978,TOA PAYOH,MacPherson Road,5.64 - 8.14,1,"#budget, #essentials",CENTRAL
Fortune Supermarket,supermarket,1.4020081,103.9137946,PUNGGOL,Punggol Drive,4.48 - 9.36,1,"#budget, #essentials",NORTH-EAST
Mei Tang,supermarket,1.3262681,103.8637132,KALLANG,Saint Michael's Road,5.92 - 10.10,1,"#budget, #essentials",CENTRAL
Scarlett Supermarket,supermarket,1.3338571,103.8877974,TOA PAYOH,MacPherson Road,8.61 - 11.89,1,"#budget, #essentials",CENTRAL
BNM Trading,supermarket,1.3103697,103.9018416,GEYLANG,Joo Chiat Road,9.85 - 13.83,4,"#budget, #essentials",CENTRAL
NTUC FairPrice Finest,supermarket,1.3385533,103.8712185,TOA PAYOH,Bidadari Park Drive,4.35 - 8.79,1,"#budget, #essentials",CENTRAL
MCP FAIRMART ,supermarket,1.3328871,103.9379857,BEDOK,Bedok North Avenue 4,7.46 - 11.94,3,"#budget, #essentials",EAST
Chaung Thar Myanmar Minimart,supermarket,1.3438372,103.7367607,JURONG EAST,Jurong East Street 24,5.19 - 8.55,3,"#budget, #essentials",WEST
Thai Supermarket,supermarket,1.3097081,103.8643862,KALLANG,Kallang Avenue,4.50 - 8.37,1,"#budget, #essentials",CENTRAL
Quan Shui Wet Market,supermarket,1.3836916,103.8280781,ANG MO KIO,Tagore Lane,7.44 - 10.27,1,"#budget, #essentials",NORTH-EAST
Don Don Donki,supermarket,1.3596752,103.9895144,CHANGI,Airport Boulevard,7.01 - 11.29,1,"#budget, #essentials",EAST
OVM Super Store,supermarket,1.3228067,103.8522385,NOVENA,Balestier Road,4.79 - 7.69,2,"#budget, #essentials",CENTRAL
NTUC Fairprice,supermarket,1.3251781,103.8510683,NOVENA,Balestier Road,6.84 - 10.48,3,"#budget, #essentials",CENTRAL
Shine Korea,supermarket,1.2964128,103.8538356,DOWNTOWN CORE,Bain Street,5.67 - 9.26,4,"#budget, #essentials",CENTRAL
NTUC FairPrice Finest Clarke Quay,supermarket,1.2910606,103.8454824,SINGAPORE RIVER,River Valley Road,5.56 - 8.42,3,"#budget, #essentials",CENTRAL
Little Farms,supermarket,1.3068977,103.9044849,MARINE PARADE,Joo Chiat Road,7.37 - 9.89,5,"#budget, #essentials",CENTRAL
CS Fresh,supermarket,1.3172829,103.8361658,NOVENA,Dunearn Road,3.43 - 5.67,5,"#budget, #essentials",CENTRAL
Cold Storage,supermarket,1.3734003,103.9483566,PASIR RIS,Pasir Ris Central,5.76 - 8.93,5,"#budget, #essentials",EAST
Scarlett Supermarket,supermarket,1.3735783,103.9485573,PASIR RIS,Pasir Ris Central,5.26 - 9.04,2,"#budget, #essentials",EAST
Giant Supermarket,supermarket,1.3577052,103.7341028,TENGAH,Plantation Crescent,3.71 - 6.90,2,"#budget, #essentials",WEST
Norman,supermarket,1.401599,103.8925761,PUNGGOL,Sumang Lane,4.32 - 7.06,5,"#budget, #essentials",NORTH-EAST
Shine Korea,supermarket,1.3010984,103.8552433,ROCHOR,Rochor Road,4.10 - 8.97,3,"#budget, #essentials",CENTRAL
Sheng Siong,supermarket,1.3221996,103.7637347,CLEMENTI,Clementi Avenue 6,4.18 - 6.70,5,"#budget, #essentials",WEST
Scarlett ,supermarket,1.2851743,103.8447256,OUTRAM,Chinatown Point,3.15 - 6.63,3,"#budget, #essentials",CENTRAL
Scarlett ,supermarket,1.3918557,103.8759328,SENGKANG,The Seletar Mall,7.88 - 10.32,2,"#budget, #essentials",NORTH-EAST
Scarlett ,supermarket,1.3342909,103.7427095,JURONG EAST,Westgate,3.64 - 7.52,4,"#budget, #essentials",WEST
TaoYuan ,supermarket,1.4295823,103.8356806,YISHUN,Northpoint City,7.37 - 11.47,1,"#budget, #essentials",NORTH
NTUC FairPrice Finest,supermarket,1.3521474,103.9439445,TAMPINES,Century Square,3.09 - 5.73,2,"#budget, #essentials",EAST
Giant Mega Tampines,supermarket,1.3721266,103.9319998,TAMPINES,Tampines North Drive 2,8.16 - 11.90,1,"#budget, #essentials",EAST
Shipmart Pte Ltd,supermarket,1.2690936,103.8147233,BUKIT MERAH,Wishart Road,3.97 - 8.08,1,"#budget, #essentials",CENTRAL
S-Power Mini Supermarket,supermarket,1.3617131,103.8736873,HOUGANG,Yio Chu Kang Road,9.76 - 14.01,2,"#budget, #essentials",NORTH-EAST
NTUC FairPrice Xtra,supermarket,1.3012205,103.9050905,MARINE PARADE,Marine Parade Road,3.36 - 7.32,5,"#budget, #essentials",CENTRAL
Cold Storage,supermarket,1.300713,103.9053675,MARINE PARADE,Marine Parade Road,3.27 - 6.41,5,"#budget, #essentials",CENTRAL
Shahid Mini Mart LLP,supermarket,1.3601099,103.9344762,TAMPINES,Tampines Street 72,5.78 - 10.45,3,"#budget, #essentials",EAST
Prime,supermarket,1.4111068,103.897531,PUNGGOL,Sumang Walk,3.04 - 7.67,1,"#budget, #essentials",NORTH-EAST
NTUC Fairprice,supermarket,1.2901076,103.8166471,BUKIT MERAH,Alexandra View,9.79 - 12.06,1,"#budget, #essentials",CENTRAL
Prime supermarket,supermarket,1.3340029,103.8707323,TOA PAYOH,Bidadari Park Drive,7.57 - 10.31,4,"#budget, #essentials",CENTRAL
Shell Shop,convenience_store,1.3916146,103.8927199,SENGKANG,Sengkang East Road,4.65 - 8.98,2,"#essentials, #local",NORTH-EAST
7-Eleven,convenience_store,1.370052,103.957437,PASIR RIS,Pasir Ris Dr 6,6.00 - 10.60,4,"#essentials, #local",EAST
7-Eleven,convenience_store,1.2891697,103.7779041,QUEENSTOWN,Pasir Panjang Road,7.73 - 10.98,1,"#essentials, #local",CENTRAL
Cheers,convenience_store,1.3705495,103.8281707,ANG MO KIO,Upper Thomson Road,7.85 - 12.22,2,"#essentials, #local",NORTH-EAST
7-Eleven,convenience_store,1.3276428,103.9038308,GEYLANG,Ubi Ave 1,4.83 - 7.03,5,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2969497,103.8557045,DOWNTOWN CORE,Middle Road,7.15 - 10.52,5,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.4403443,103.8008888,WOODLANDS,70 Woodlands Ave 7,6.82 - 11.01,3,"#essentials, #local",NORTH
Cheers,convenience_store,1.3035244,103.773937,QUEENSTOWN,Create Way,9.63 - 14.59,4,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3098736,103.9010777,GEYLANG,Dunman Road,9.54 - 14.01,3,"#essentials, #local",CENTRAL
Lims Provisions,convenience_store,1.3777984,103.8963021,HOUGANG,Hougang Avenue 10,7.25 - 11.63,4,"#essentials, #local",NORTH-EAST
Cheers,convenience_store,1.2769745,103.8437294,OUTRAM,Tras Link,4.99 - 8.61,4,"#essentials, #local",CENTRAL
Shell Select,convenience_store,1.3999265,103.8178415,YISHUN,Sembawang Road,7.55 - 10.92,5,"#essentials, #local",NORTH
7-Eleven,convenience_store,1.3646143,103.8660598,SERANGOON,Kensington Park Road,7.80 - 12.24,4,"#essentials, #local",NORTH-EAST
7-Eleven,convenience_store,1.3127092,103.8807011,GEYLANG,Geylang Road,8.64 - 10.85,2,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3155119,103.883199,GEYLANG,Lorong 25A Geylang,3.97 - 6.39,4,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3791325,103.955461,PASIR RIS,Pasir Ris Close,7.86 - 12.01,2,"#essentials, #local",EAST
7-Eleven,convenience_store,1.3118828,103.9005456,GEYLANG,Joo Chiat Road,4.95 - 9.88,1,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2796702,103.8475518,OUTRAM,McCallum Street,9.01 - 11.33,4,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2821667,103.8458997,OUTRAM,Club Street,4.01 - 7.30,5,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2811559,103.8451247,OUTRAM,Erskine Road,4.37 - 7.75,4,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2802562,103.8414987,OUTRAM,Keong Saik Road,3.36 - 8.12,5,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2754212,103.8441447,DOWNTOWN CORE,Gopeng St,6.89 - 9.99,5,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2788217,103.8433906,OUTRAM,Duxton Road,6.32 - 8.60,3,"#essentials, #local",CENTRAL
Cheers,convenience_store,1.307192,103.7903982,QUEENSTOWN,North Buona Vista Road,8.81 - 13.76,5,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3114743,103.7884805,QUEENSTOWN,Ghim Moh Road,7.87 - 12.19,2,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2975015,103.8005442,QUEENSTOWN,Stirling Road,6.04 - 10.21,3,"#essentials, #local",CENTRAL
Cheers,convenience_store,1.2764424,103.8357617,BUKIT MERAH,Kampong Bahru Road,7.62 - 11.46,1,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2923388,103.8407982,RIVER VALLEY,Mohamed Sultan Road,4.66 - 9.20,1,"#essentials, #local",CENTRAL
Cheers,convenience_store,1.311553,103.7949131,QUEENSTOWN,Lorong Mambong,9.31 - 14.18,3,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.2750389,103.8429425,OUTRAM,Tanjong Pagar Road,7.72 - 12.25,1,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3713906,103.8290006,ANG MO KIO,Jalan Leban,8.41 - 11.77,5,"#essentials, #local",NORTH-EAST
Guardian,convenience_store,1.2928333,103.8532762,DOWNTOWN CORE,CityLink Mall,6.22 - 9.17,3,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.339971,103.7738201,BUKIT TIMAH,Jalan Jurong Kechil,4.56 - 8.56,2,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3502177,103.7242131,JURONG WEST,Jurong West Street 41,9.44 - 13.97,2,"#essentials, #local",WEST
Midtown Mart,convenience_store,1.290899,103.8574196,DOWNTOWN CORE,Raffles Boulevard,5.75 - 9.23,1,"#essentials, #local",CENTRAL
Cheers,convenience_store,1.3033085,103.7918559,QUEENSTOWN,Biopolis Street,7.20 - 10.45,3,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3786827,103.9417737,PASIR RIS,Elias Road,4.92 - 9.44,2,"#essentials, #local",EAST
7-Eleven,convenience_store,1.3082461,103.909849,BEDOK,East Coast Road,9.04 - 12.59,4,"#essentials, #local",EAST
Shell Select,convenience_store,1.3126508,103.9266349,BEDOK,Upper East Coast Road,7.57 - 11.22,2,"#essentials, #local",EAST
Cheers,convenience_store,1.3109904,103.9203371,BEDOK,East Coast Road,8.81 - 12.62,2,"#essentials, #local",EAST
7-Eleven,convenience_store,1.3120298,103.9224284,BEDOK,East Coast Road,6.58 - 10.50,2,"#essentials, #local",EAST
FairPrice,convenience_store,1.3283589,103.9396233,BEDOK,Bedok North Road,9.01 - 12.12,3,"#essentials, #local",EAST
7-Eleven,convenience_store,1.3048499,103.823337,ORCHARD,Tanglin Road,6.48 - 9.15,2,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3076538,103.8849385,GEYLANG,Jalan Tiga,9.72 - 13.44,4,"#essentials, #local",CENTRAL
Good Price Centre,convenience_store,1.3330593,103.8788019,TOA PAYOH,Upper Ajunied Road,8.51 - 10.58,1,"#essentials, #local",CENTRAL
Cheers,convenience_store,1.3610339,103.874011,HOUGANG,Yio Chu Kang Road,3.31 - 5.96,4,"#essentials, #local",NORTH-EAST
7-Eleven,convenience_store,1.3606591,103.8739181,HOUGANG,Yio Chu Kang Road,9.84 - 13.16,5,"#essentials, #local",NORTH-EAST
7-Eleven,convenience_store,1.3147383,103.8909841,GEYLANG,Geylang Road,6.37 - 9.06,3,"#essentials, #local",CENTRAL
HAO mart,convenience_store,1.3128031,103.8813005,GEYLANG,Geylang Road,6.55 - 10.90,1,"#essentials, #local",CENTRAL
B&S MiniMart Private LTD,convenience_store,1.31251,103.8795631,GEYLANG,Geylang Road,5.78 - 10.61,1,"#essentials, #local",CENTRAL
7-Eleven,convenience_store,1.3121626,103.8772837,GEYLANG,Geylang Road,9.24 - 12.50,5,"#essentials, #local",CENTRAL
